about_me,created_at,default_trade_preference,email_verified,groups,interests,is_active,num_trades,opt_out_email,referral_id,user_id,username,wants_admin_emails,wants_comment_emails,wants_daily_digest_emails,wants_market_alert_emails,wants_question_resolution_emails 
None,2014-06-22 21:52:28.900989,None,False,User,,True,5,None,bannerad,6333,Castra,True,False,False,False,True
None,2014-06-22 21:52:33.599224,None,False,User,,True,0,None,bannerad,6334,Dank,True,False,False,False,True
None,2014-06-22 22:02:53.507665,None,True,User,,True,1,None,community,6335,ltbst4,True,False,False,False,True
None,2014-06-22 22:03:07.237646,None,False,User,,True,1,None,bannerad,6336,GeekGirlBaby,True,False,False,False,True
None,2014-06-22 22:04:07.047336,None,False,User,,True,1,None,community,6337,socud8spla,True,False,False,False,True
None,2014-06-22 22:09:46.172890,None,False,User,,True,2,None,bannerad,6338,meg hill,True,False,False,False,True
None,2014-06-22 22:13:22.021400,None,False,User,,True,0,None,bannerad,6339,trishswag,True,False,False,False,True
None,2014-06-22 22:13:32.812820,None,True,User,,True,0,None,community,6340,ghobbs,True,False,False,False,True
None,2014-06-22 22:13:43.799138,None,True,User,,True,2,None,bannerad,6341,damseldawn,True,False,False,False,True
None,2014-06-22 22:15:55.431896,None,False,User,,True,0,None,community,6342,Nylaba,True,False,False,False,True
None,2014-06-22 22:19:16.830801,None,False,User,,True,0,None,community,6343,joewaz1968,True,False,False,False,True
None,2014-06-22 22:22:05.505672,None,False,User,,True,1,None,bannerad,6344,hannabrenchfry,True,False,False,False,True
None,2014-06-22 22:23:59.922725,None,False,User,,True,1,None,community,6345,wilalpert,True,False,False,False,True
None,2014-06-22 22:25:16.112153,None,False,User,,True,1,None,community,6346,wigweeter,True,False,False,False,True
None,2014-06-22 22:26:02.979395,None,False,User,,True,1,None,community,6347,saxet59,True,False,False,False,True
None,2014-06-22 22:26:07.369241,None,True,User,,True,0,None,community,6348,elephant222,True,False,False,False,True
None,2014-06-22 22:28:28.476917,None,True,User,,True,4,None,TopicLeader,6349,rskibba,True,False,False,False,True
None,2014-06-22 22:28:41.836313,None,True,User,,True,0,None,bannerad,6350,aimerz,True,False,False,False,True
None,2014-06-22 22:31:25.480332,None,False,User,,True,1,None,bannerad,6351,wildman123,True,False,False,False,True
None,2014-06-22 22:31:43.845711,None,False,User,,True,1,None,bannerad,6352,GJROIGH RHO,True,False,False,False,True
None,2014-06-22 22:32:10.995782,None,False,User,,True,0,None,community,6353,1984suki,True,False,False,False,True
None,2014-06-22 22:35:57.641648,None,False,User,,True,0,None,bannerad,6354,weakfish,True,False,False,False,True
None,2014-06-22 22:37:30.311954,None,False,User,,True,1,None,bannerad,6355,jennenafer,True,False,False,False,True
None,2014-06-22 22:39:28.003726,None,False,User,,True,0,None,community,6356,desnyder,True,False,False,False,True
None,2014-06-22 22:40:12.245369,None,True,User,,True,0,None,community,6357,kuroashi543,True,False,False,False,True
None,2014-06-22 22:41:22.203243,None,True,User,,True,1,None,bannerad,6358,box777,True,False,False,False,True
None,2014-06-22 22:42:14.037242,None,False,User,,True,0,None,bannerad,6359,grimya,True,False,False,False,True
None,2014-06-22 22:43:19.804385,None,False,User,,True,1,None,bannerad,6360,jyuukai,True,False,False,False,True
None,2014-06-22 22:43:48.272688,None,False,User,,True,1,None,community,6361,godbeliever__01,True,False,False,False,True
None,2014-06-22 22:47:58.155671,None,False,User,,True,1,None,community,6362,bigbarb70,True,False,False,False,True
None,2014-06-22 22:48:05.675044,None,True,User,,True,0,None,bannerad,6363,stb816,True,False,False,False,True
None,2014-06-22 22:51:28.290982,None,False,User,,True,0,None,bannerad,6364,Mail4nlw,True,False,False,False,True
None,2014-06-22 22:55:41.252645,None,False,User,,True,0,None,community,6365,Steph90,True,False,False,False,True
None,2014-06-22 22:59:52.043355,None,False,User,,True,0,None,bannerad,6366,totam,True,False,False,False,True
None,2014-06-22 23:00:24.149523,None,True,User,,True,1,None,bannerad,6367,twomore2go,True,False,False,False,True
None,2014-06-22 23:00:42.956778,None,False,User,,True,0,None,bannerad,6368,sunnybrook2002,True,False,False,False,True
None,2014-06-22 23:03:39.907608,None,False,User,,True,0,None,bannerad,6369,kellyx45,True,False,False,False,True
None,2014-06-22 23:07:05.394146,None,False,User,,True,2,None,community,6370,mds0710,True,False,False,False,True
None,2014-06-22 23:09:12.620470,None,False,User,,True,2,None,community,6371,Kool1234,True,False,False,False,True
None,2014-06-22 23:09:39.013775,None,False,User,"Computational Sciences,Energy",True,1,None,bannerad,6372,megank422,True,False,False,False,True
None,2014-06-22 23:10:54.896066,None,False,User,,True,1,None,bannerad,6373,BabeeGurlBree,True,False,False,False,True
None,2014-06-22 23:11:08.062259,None,False,User,,True,2,None,bannerad,6374,omgitsme,True,False,False,False,True
None,2014-06-22 23:12:07.406397,None,True,User,,True,1,None,bannerad,6375,Anelie,True,False,False,False,True
None,2014-06-22 23:12:26.896710,None,True,User,,True,0,None,community,6376,claraclayton,True,False,False,False,True
None,2014-06-22 23:17:00.374122,None,False,User,,True,1,None,bannerad,6377,peacefulhippie79,True,False,False,False,True
None,2014-06-22 23:17:45.711495,None,False,User,,True,1,None,community,6378,dtap,True,False,False,False,True
None,2014-06-22 23:19:07.509003,None,False,User,,True,6,None,community,6379,Litelilly,True,False,False,False,True
None,2014-06-22 23:19:42.182270,None,False,User,,True,1,None,community,6380,napolean13,True,False,False,False,True
None,2014-06-22 23:19:56.759447,None,False,User,,True,1,None,community,6381,Dawudi,True,False,False,False,True
None,2014-06-22 23:21:30.735752,None,True,User,,True,1,None,bannerad,6382,kimmy66627,True,False,False,False,True
None,2014-06-22 23:23:19.170681,None,False,User,,True,0,None,bannerad,6383,ellagordon1234,True,False,False,False,True
None,2014-06-22 23:24:22.993597,None,False,User,,True,0,None,None,6384,EDALE,True,False,False,False,True
None,2014-06-22 23:25:04.858095,None,False,User,,True,1,None,bannerad,6385,andgar,True,False,False,False,True
None,2014-06-22 23:26:13.846338,None,False,User,,True,1,None,bannerad,6386,unicorn22,True,False,False,False,True
None,2014-06-22 23:26:27.321374,None,False,User,,True,0,None,bannerad,6387,wagramscifi,True,False,False,False,True
None,2014-06-22 23:29:04.685625,None,False,User,,True,1,None,community,6388,robyn62107,True,False,False,False,True
None,2014-06-22 23:35:32.696259,None,True,User,,True,1,None,community,6389,swagerbinger,True,False,False,False,True
None,2014-06-22 23:36:10.139262,None,False,User,,True,1,None,community,6390,jokerszs,True,False,False,False,True
None,2014-06-22 23:38:46.304953,None,False,User,,True,1,None,bannerad,6391,tinker33,True,False,False,False,True
None,2014-06-22 23:49:30.081112,None,True,User,,True,1,None,bannerad,6392,babyo777,True,False,False,False,True
None,2014-06-22 23:49:34.150044,None,False,User,,True,1,None,bannerad,6393,pohlhk,True,False,False,False,True
None,2014-06-22 23:49:44.092548,2,True,User,,True,3,None,bannerad,6394,jamesrnix,True,False,False,False,True
None,2014-06-22 23:51:02.590215,None,False,User,,True,1,None,bannerad,6395,polarkatz,True,False,False,False,True
None,2014-06-22 23:52:53.801510,None,True,User,,True,1,None,bannerad,6396,katz,True,False,False,False,True
None,2014-06-22 23:55:42.399806,None,True,User,,True,0,None,bannerad,6397,bobwhite,True,False,False,False,True
None,2014-06-22 23:56:49.293393,None,False,User,,True,1,None,bannerad,6398,GUBBS,True,False,False,False,True
None,2014-06-23 00:00:07.156187,None,False,User,,True,1,None,community,6399,gamblerx17,True,False,False,False,True
None,2014-06-23 00:02:37.468029,None,True,User,,True,1,None,bannerad,6400,CRIS,True,False,False,False,True
None,2014-06-23 00:05:02.491626,None,False,User,,True,1,None,bannerad,6401,cldothan,True,False,False,False,True
None,2014-06-23 00:05:40.837254,None,False,User,,True,1,None,community,6402,PoliShark,True,False,False,False,True
None,2014-06-23 00:06:50.585618,None,False,User,,True,0,None,community,6403,Cbw61,True,False,False,False,True
middle east political analystinterest in renewable energy science,2014-06-23 00:09:20.941794,2,False,"University of Florida,Washington State University,User",,True,14,1,community,6404,PolitShark,True,False,False,False,True
None,2014-06-23 00:14:33.762959,None,False,User,,True,0,None,bannerad,6405,junglefrog78,True,False,False,False,True
None,2014-06-23 00:25:48.873049,None,False,User,,True,1,None,bannerad,6406,heyb0ss,True,False,False,False,True
None,2014-06-23 00:28:10.236345,None,True,User,,True,0,None,bannerad,6407,oollddlizard,True,False,False,False,True
None,2014-06-23 00:29:59.125397,None,False,User,,True,1,None,community,6408,lerolero01,True,False,False,False,True
None,2014-06-23 00:31:35.620300,None,True,User,,True,0,None,bannerad,6409,elion5814,True,False,False,False,True
None,2014-06-23 00:32:09.142721,None,False,User,,True,1,None,bannerad,6410,debbie99,True,False,False,False,True
None,2014-06-23 00:32:13.392207,None,True,User,,True,0,None,community,6411,Patty1632,True,False,False,False,True
None,2014-06-23 00:33:23.757237,None,False,User,,True,1,None,bannerad,6412,moonpie,True,False,False,False,True
None,2014-06-23 00:39:59.008324,None,False,User,,True,1,None,community,6413,ptufts123,True,False,False,False,True
None,2014-06-23 00:43:21.410736,None,False,User,,True,1,None,bannerad,6414,vicki8201,True,False,False,False,True
None,2014-06-23 00:44:12.780093,None,True,User,,True,1,None,bannerad,6415,t_Monee,True,False,False,False,True
None,2014-06-23 00:44:50.401617,None,False,User,,True,1,None,community,6416,Mr SmokeMo,True,False,False,False,True
None,2014-06-23 00:48:42.200907,None,False,User,,True,5,None,bannerad,6417,meziggyto,True,False,False,False,True
None,2014-06-23 00:49:42.790979,None,True,User,,True,1,None,community,6418,madbird,True,False,False,False,True
None,2014-06-23 00:56:09.869028,None,False,User,,True,1,None,community,6419,FatCat,True,False,False,False,True
None,2014-06-23 01:06:13.962882,None,False,User,,True,1,None,bannerad,6420,airborne,True,False,False,False,True
None,2014-06-23 01:11:37.790551,None,True,User,,True,2,None,community,6421,tattedup,True,False,False,False,True
None,2014-06-23 01:30:26.737235,None,True,User,,True,4,None,community,6422,Super nice,True,False,False,False,True
None,2014-06-23 01:46:38.022223,None,False,User,,True,1,None,community,6423,jjthcoldest_,True,False,False,False,True
None,2014-06-23 01:59:03.811433,None,False,User,,True,0,None,community,6424,Irockz99,True,False,False,False,True
None,2014-06-23 02:04:43.000067,None,False,User,,True,0,None,community,6425,maggienobu,True,False,False,False,True
None,2014-06-23 02:08:18.950188,None,False,User,,True,0,None,community,6426,lunafam2014,True,False,False,False,True
None,2014-06-23 02:12:28.584144,None,False,User,,True,1,None,community,6427,michellebd1980,True,False,False,False,True
None,2014-06-23 02:14:02.904466,None,False,User,,True,0,None,bannerad,6428,Xtina,True,False,False,False,True
None,2014-06-23 02:15:26.189360,None,False,User,,True,1,None,community,6429,dmkdmk820,True,False,False,False,True
None,2014-06-23 02:20:51.738845,None,False,User,,True,1,None,bannerad,6430,vicentepalmerin,True,False,False,False,True
None,2014-06-23 02:21:42.870439,None,True,User,,True,0,None,community,6431,timiu123344,True,False,False,False,True
None,2014-06-23 02:25:33.302407,None,False,User,,True,1,None,bannerad,6432,bankermike,True,False,False,False,True
None,2014-06-23 02:29:52.364559,None,False,User,,True,0,None,community,6433,lick a lot,True,False,False,False,True
None,2014-06-23 02:30:02.911387,None,False,User,,True,1,None,bannerad,6434,ftgtrhs54,True,False,False,False,True
None,2014-06-23 02:36:05.320911,None,False,User,,True,1,None,community,6435,kuuyhyn5e4,True,False,False,False,True
None,2014-06-23 02:43:41.500738,None,False,User,,True,0,None,bannerad,6436,michellehospes,True,False,False,False,True
None,2014-06-23 02:53:10.756912,None,False,User,,True,1,None,community,6437,cindylou,True,False,False,False,True
None,2014-06-23 03:14:50.490558,None,True,User,,True,1,None,bannerad,6438,spiderman886,True,False,False,False,True
None,2014-06-23 03:19:14.950750,None,False,"Duke University,User",,True,1,None,None,6439,clarkmadeleine,True,False,False,False,True
None,2014-06-23 03:20:27.527892,None,False,User,,True,1,None,community,6440,tosh86531345,True,False,False,False,True
None,2014-06-23 03:25:48.102496,None,False,User,,True,1,None,bannerad,6441,craterk8,True,False,False,False,True
None,2014-06-23 03:28:31.721618,None,True,User,,True,1,None,community,6442,dudenoyes,True,False,False,False,True
None,2014-06-23 03:31:58.612941,None,False,User,,True,1,None,community,6443,erotaslover,True,False,False,False,True
None,2014-06-23 03:33:41.480299,None,False,User,,True,0,None,community,6444,mardi562699,True,False,False,False,True
None,2014-06-23 03:35:11.026731,None,False,User,,True,1,None,community,6445,mczimme,True,False,False,False,True
None,2014-06-23 03:50:28.740386,None,False,User,,True,0,None,bannerad,6446,auroranightowl,True,False,False,False,True
None,2014-06-23 03:53:43.130577,None,False,User,,True,1,None,bannerad,6447,moxie,True,False,False,False,True
None,2014-06-23 04:00:48.486280,None,False,User,,True,1,None,bannerad,6448,predictor,True,False,False,False,True
None,2014-06-23 04:02:23.818596,None,False,User,,True,1,None,community,6449,kbrrnts,True,False,False,False,True
None,2014-06-23 04:05:19.641834,None,False,User,,True,1,None,bannerad,6450,79chaz,True,False,False,False,True
None,2014-06-23 04:07:12.258917,None,True,User,,True,1,None,bannerad,6451,becca7739,True,False,False,False,True
None,2014-06-23 04:07:57.172393,None,True,User,,True,0,None,bannerad,6452,frankie7789,True,False,False,False,True
None,2014-06-23 04:14:17.140720,None,False,User,,True,1,None,bannerad,6453,frankmussen,True,False,False,False,True
None,2014-06-23 04:17:55.998549,None,False,User,,True,0,None,community,6454,max19503,True,False,False,False,True
None,2014-06-23 04:20:08.370132,None,True,User,,True,0,None,bannerad,6455,Parakeet555,True,False,False,False,True
None,2014-06-23 04:21:42.985410,None,True,User,,True,1,None,bannerad,6456,cochisewife,True,False,False,False,True
None,2014-06-23 04:39:35.866032,None,False,User,,True,1,None,bannerad,6457,kay,True,False,False,False,True
None,2014-06-23 04:42:25.513770,None,True,User,,True,1,None,bannerad,6458,yovicki,True,False,False,False,True
None,2014-06-23 05:00:13.426855,None,True,User,,True,2,None,community,6459,heilman592,True,False,False,False,True
None,2014-06-23 05:02:56.047389,None,False,User,,True,1,None,bannerad,6460,dawnbdh2,True,False,False,False,True
None,2014-06-23 05:03:47.453745,None,False,User,,True,1,None,bannerad,6461,Chipmunk,True,False,False,False,True
None,2014-06-23 05:20:32.209424,None,False,User,,True,1,None,community,6462,JILLPILL,True,False,False,False,True
None,2014-06-23 05:22:05.012484,None,False,User,,True,1,None,community,6463,POOPER,True,False,False,False,True
None,2014-06-23 05:29:27.094275,None,False,User,,True,1,None,community,6464,deLacy,True,False,False,False,True
None,2014-06-23 05:34:27.616361,None,False,User,,True,0,None,bannerad,6465,pumpkin12,True,False,False,False,True
None,2014-06-23 05:38:58.488883,None,False,User,,True,0,None,community,6466,Nanamom,True,False,False,False,True
None,2014-06-23 05:44:28.012739,None,False,User,,True,0,None,bannerad,6467,toughbrett,True,False,False,False,True
None,2014-06-23 05:45:10.519611,None,False,User,,True,0,None,None,6468,fluffi,True,False,False,False,True
None,2014-06-23 05:45:30.773958,None,True,User,,True,2,None,community,6469,yoreb46,True,False,False,False,True
None,2014-06-23 05:51:25.123953,None,False,User,,True,1,None,bannerad,6470,DANNYRICHE,True,False,False,False,True
None,2014-06-23 05:51:33.296910,None,True,User,"Biology & Medicine,Business of Science,Chemistry,Energy,Social Sciences",True,0,None,community,6471,bambooguy,True,False,False,False,True
None,2014-06-23 06:00:19.502024,None,False,User,,True,1,None,bannerad,6472,giggles,True,False,False,False,True
None,2014-06-23 06:00:47.248476,None,True,User,,True,1,None,community,6473,AScrimm1981,True,False,False,False,True
None,2014-06-23 06:00:53.952300,None,False,User,,True,1,None,community,6474,jackking,True,False,False,False,True
None,2014-06-23 06:08:03.541634,None,False,User,,True,0,None,community,6475,mystikfairy61,True,False,False,False,True
None,2014-06-23 06:10:43.421773,None,True,User,,True,0,None,community,6476,lory45,True,False,False,False,True
None,2014-06-23 06:14:59.688927,None,True,User,,True,1,None,community,6477,whisper,True,False,False,False,True
None,2014-06-23 06:15:30.123148,None,False,User,,True,1,None,bannerad,6478,c.oke.dav.idm.ustangdawolfkittkarr@gmail.com,True,False,False,False,True
None,2014-06-23 06:19:02.487546,None,False,User,,True,1,None,bannerad,6479,oliveguy99,True,False,False,False,True
None,2014-06-23 06:22:29.989325,None,False,User,,True,1,None,community,6480,scitech202,True,False,False,False,True
None,2014-06-23 06:24:14.848260,None,False,User,,True,1,None,bannerad,6481,alonsom2,True,False,False,False,True
None,2014-06-23 06:28:37.377576,None,False,User,,True,1,None,bannerad,6482,Sexymama36,True,False,False,False,True
None,2014-06-23 06:29:46.929594,None,False,User,,True,2,None,community,6483,Arnaaz,True,False,False,False,True
None,2014-06-23 06:30:34.017647,None,False,User,,True,2,None,None,6484,p.a.adams.phd,True,False,False,False,True
None,2014-06-23 06:31:36.055063,None,False,User,,True,0,None,bannerad,6485,lredm,True,False,False,False,True
None,2014-06-23 06:34:38.635406,None,True,User,,True,2,None,bannerad,6486,heedello856,True,False,False,False,True
None,2014-06-23 06:35:59.069665,None,False,User,,True,2,None,bannerad,6487,JPatten,True,False,False,False,True
None,2014-06-23 06:45:00.326092,None,False,User,,True,1,None,bannerad,6488,zoomloua2,True,False,False,False,True
None,2014-06-23 06:48:01.848628,None,False,User,,True,1,None,community,6489,Alone5160,True,False,False,False,True
None,2014-06-23 06:50:58.517436,None,True,User,,True,0,None,bannerad,6490,betseysbooks@yahoo.com,True,False,False,False,True
None,2014-06-23 07:00:59.957477,None,False,User,,True,0,None,community,6491,rayford,True,False,False,False,True
None,2014-06-23 07:06:22.243962,None,False,User,,True,2,None,community,6492,judykeyhole,True,False,False,False,True
None,2014-06-23 07:06:25.490450,None,True,User,,True,2,None,bannerad,6493,donrs69,True,False,False,False,True
None,2014-06-23 07:07:08.498943,None,True,User,,True,0,None,bannerad,6494,brucef1948,True,False,False,False,True
None,2014-06-23 07:10:13.628424,None,False,User,,True,0,None,bannerad,6495,DARIUS,True,False,False,False,True
None,2014-06-23 07:10:19.180397,None,False,User,,True,1,None,bannerad,6496,yumay,True,False,False,False,True
None,2014-06-23 07:11:45.607884,None,False,User,,True,1,None,bannerad,6497,mszombi,True,False,False,False,True
None,2014-06-23 07:13:28.127144,None,True,User,,True,1,None,bannerad,6498,gourmetorgross,True,False,False,False,True
None,2014-06-23 07:17:48.056291,None,True,User,,True,2,None,community,6499,scicastgirlve2,True,False,False,False,True
None,2014-06-23 07:18:44.252819,None,False,User,,True,0,None,bannerad,6500,megmishu,True,False,False,False,True
None,2014-06-23 07:25:47.823811,None,False,User,,True,1,None,bannerad,6501,Rue2u,True,False,False,False,True
None,2014-06-23 07:27:23.133676,None,True,User,,True,0,None,community,6502,kimbers867,True,False,False,False,True
i am interested in regenerating momentum.,2014-06-23 07:31:48.912108,None,True,User,,True,4,0,community,6503,danse019,True,False,False,False,True
None,2014-06-23 07:37:29.740965,None,False,User,,True,1,None,bannerad,6504,ebazz,True,False,False,False,True
None,2014-06-23 07:42:16.030589,None,False,User,,True,0,None,community,6505,sahmof3boys,True,False,False,False,True
None,2014-06-23 07:42:54.894121,None,True,User,,True,0,None,community,6506,wandamaye,True,False,False,False,True
None,2014-06-23 07:44:52.197367,None,False,User,,True,1,None,community,6507,robgor64,True,False,False,False,True
None,2014-06-23 07:45:05.814888,None,True,User,,True,1,None,bannerad,6508,kelsey031,True,False,False,False,True
None,2014-06-23 07:48:57.026839,None,False,User,,True,0,None,community,6509,swaguru,True,False,False,False,True
None,2014-06-23 07:49:36.456657,None,False,User,,True,1,None,community,6510,ryghtstuff1,True,False,False,False,True
None,2014-06-23 07:50:27.159538,None,True,User,,True,2,None,community,6511,cod455,True,False,False,False,True
None,2014-06-23 07:57:03.395805,None,False,User,,True,0,None,community,6512,meghanc2007,True,False,False,False,True
None,2014-06-23 08:03:15.078664,None,False,User,,True,1,None,bannerad,6513,mojo7755,True,False,False,False,True
None,2014-06-23 08:04:03.451531,None,False,User,,True,0,None,bannerad,6514,aswartz100,True,False,False,False,True
None,2014-06-23 08:04:34.805979,None,False,User,,True,1,None,community,6515,badabean615,True,False,False,False,True
None,2014-06-23 08:05:51.625109,None,True,User,,True,1,None,bannerad,6516,Tumnan,True,False,False,False,True
None,2014-06-23 08:05:58.888211,None,True,User,,True,1,None,bannerad,6517,alayne,True,False,False,False,True
None,2014-06-23 08:09:21.134276,None,False,User,,True,1,None,community,6518,Budkat8,True,False,False,False,True
None,2014-06-23 08:11:07.951107,None,False,User,,True,1,None,community,6519,cathylee055,True,False,False,False,True
None,2014-06-23 08:19:26.676250,None,False,User,,True,1,None,bannerad,6520,pmziatyk,True,False,False,False,True
None,2014-06-23 08:19:38.723603,None,False,User,Engineered Technologies,True,0,None,community,6521,jasonswags,True,False,False,False,True
None,2014-06-23 08:23:23.266989,None,True,User,,True,1,None,community,6522,halie69,True,False,False,False,True
None,2014-06-23 08:25:55.572871,None,False,User,,True,1,None,bannerad,6523,vargaz,True,False,False,False,True
None,2014-06-23 08:26:35.421720,None,False,User,,True,0,None,bannerad,6524,mokmok,True,False,False,False,True
None,2014-06-23 08:27:02.269721,None,False,User,,True,1,None,bannerad,6525,hnyhykh,True,False,False,False,True
None,2014-06-23 08:28:48.201438,None,False,User,,True,1,None,community,6526,clearsee,True,False,False,False,True
None,2014-06-23 08:34:16.033525,None,False,User,,True,0,None,community,6527,hlvinson5,True,False,False,False,True
None,2014-06-23 08:38:40.891306,None,False,User,,True,1,None,community,6528,wop7492,True,False,False,False,True
None,2014-06-23 08:42:15.953569,None,True,User,,True,1,None,community,6529,Lollepop,True,False,False,False,True
None,2014-06-23 08:45:02.827956,None,True,User,,True,3,None,bannerad,6530,enyo,True,False,False,False,True
None,2014-06-23 08:45:22.830838,None,False,User,,True,1,None,bannerad,6531,hotdogguy2,True,False,False,False,True
None,2014-06-23 08:52:11.053267,None,False,User,,True,0,None,bannerad,6532,shelly4175,True,False,False,False,True
None,2014-06-23 08:53:29.870155,None,False,User,,True,3,None,bannerad,6533,Pjjtme,True,False,False,False,True
None,2014-06-23 08:57:01.408641,None,False,User,,True,1,None,bannerad,6534,sunnyconner,True,False,False,False,True
None,2014-06-23 08:57:58.532119,None,False,User,,True,0,None,bannerad,6535,blessedone18,True,False,False,False,True
None,2014-06-23 08:58:01.259065,None,False,User,,True,1,None,community,6536,smoran1,True,False,False,False,True
None,2014-06-23 08:58:55.051240,None,False,User,,True,1,None,community,6537,buddyvance4,True,False,False,False,True
None,2014-06-23 08:59:46.055820,None,False,User,,True,1,None,bannerad,6538,trish,True,False,False,False,True
None,2014-06-23 09:01:48.047391,None,False,User,,True,0,None,bannerad,6539,Pick it,True,False,False,False,True
None,2014-06-23 09:04:33.187536,None,True,User,,True,1,None,bannerad,6540,manchild37,True,False,False,False,True
None,2014-06-23 09:04:56.407673,None,False,User,,True,0,None,community,6541,supes314,True,False,False,False,True
None,2014-06-23 09:08:28.369644,None,False,User,,True,1,None,community,6542,Fedelina,True,False,False,False,True
None,2014-06-23 09:09:41.235263,None,True,User,,True,0,None,community,6543,Zazzua,True,False,False,False,True
None,2014-06-23 09:10:54.022738,None,False,User,,True,0,None,bannerad,6544,bunnyface,True,False,False,False,True
None,2014-06-23 09:12:03.160699,None,False,User,,True,0,None,bannerad,6545,reyxac,True,False,False,False,True
None,2014-06-23 09:13:53.897602,None,False,User,,True,1,None,bannerad,6546,leroygalle,True,False,False,False,True
None,2014-06-23 09:15:43.627080,None,True,User,,True,1,None,community,6547,purplepixie19,True,False,False,False,True
None,2014-06-23 09:16:14.429189,None,True,User,,True,0,None,bannerad,6548,mwlady,True,False,False,False,True
None,2014-06-23 09:18:00.884966,None,False,User,,True,1,None,community,6549,zentra,True,False,False,False,True
None,2014-06-23 09:19:51.870489,None,False,User,,True,1,None,community,6550,bgukescicast1,True,False,False,False,True
None,2014-06-23 09:23:05.513289,None,True,User,,True,1,None,bannerad,6551,SayHeyRJ,True,False,False,False,True
None,2014-06-23 09:23:49.217003,None,False,User,,True,1,None,community,6552,Eckert1,True,False,False,False,True
None,2014-06-23 09:26:15.203576,None,False,User,,True,1,None,bannerad,6553,latinax,True,False,False,False,True
None,2014-06-23 09:27:33.339981,None,False,User,"Biology & Medicine,Energy,Information Systems,SciCast,Social Sciences",True,0,None,bannerad,6554,donaldp1,True,False,False,False,True
None,2014-06-23 09:28:14.835787,None,False,User,,True,1,None,bannerad,6555,DANEZ69,True,False,False,False,True
None,2014-06-23 09:31:29.639598,None,False,User,,True,1,None,community,6556,cadibab,True,False,False,False,True
None,2014-06-23 09:31:29.890322,None,True,User,,True,1,None,bannerad,6557,gerbil52,True,False,False,False,True
None,2014-06-23 09:31:56.947857,None,False,User,,True,1,None,bannerad,6558,blackberrymafia,True,False,False,False,True
None,2014-06-23 09:34:53.793258,None,True,User,,True,0,None,community,6559,mysticlady1968,True,False,False,False,True
None,2014-06-23 09:35:16.365082,None,False,User,,True,1,None,bannerad,6560,bund74,True,False,False,False,True
None,2014-06-23 09:35:55.312558,None,False,User,,True,1,None,bannerad,6561,roguekirby,True,False,False,False,True
None,2014-06-23 09:40:28.673435,None,False,User,,True,1,None,bannerad,6562,frnchey75,True,False,False,False,True
None,2014-06-23 09:42:05.929223,None,False,User,,True,1,None,bannerad,6563,rockin6,True,False,False,False,True
None,2014-06-23 09:43:14.921334,None,False,User,,True,1,None,bannerad,6564,Lordswags,True,False,False,False,True
None,2014-06-23 09:43:46.084332,None,False,User,,True,1,None,bannerad,6565,jimmy2121,True,False,False,False,True
None,2014-06-23 09:44:06.458029,None,False,User,,True,1,None,community,6566,DJFlirt,True,False,False,False,True
None,2014-06-23 09:44:16.733953,None,True,User,,True,0,None,bannerad,6567,martho,True,False,False,False,True
None,2014-06-23 09:45:46.564646,None,False,User,,True,1,None,bannerad,6568,jgoodpets32,True,False,False,False,True
None,2014-06-23 09:47:07.797269,None,False,User,,True,2,None,bannerad,6569,callie20,True,False,False,False,True
None,2014-06-23 09:49:00.622553,None,True,User,,True,10,None,community,6570,Jtru43c,True,False,False,False,True
None,2014-06-23 09:50:36.992519,None,False,User,,True,0,None,bannerad,6571,uglyshoehater,True,False,False,False,True
None,2014-06-23 09:52:36.874952,None,True,User,,True,1,None,bannerad,6572,bonnie,True,False,False,False,True
None,2014-06-23 09:54:02.927809,None,False,User,,True,1,None,bannerad,6573,TiciaN,True,False,False,False,True
None,2014-06-23 09:54:09.249981,None,False,User,,True,5,None,community,6574,djflirt7,True,False,False,False,True
None,2014-06-23 10:02:22.349197,None,False,User,,True,1,None,community,6575,debp,True,False,False,False,True
None,2014-06-23 10:02:29.073213,None,False,User,,True,1,None,community,6576,DeltaBetaAlphaCat,True,False,False,False,True
None,2014-06-23 10:02:56.047154,None,False,User,,True,7,None,None,6577,DJFlirt3000,True,False,False,False,True
None,2014-06-23 10:03:03.378215,None,False,User,,True,1,None,community,6578,alexparm,True,False,False,False,True
None,2014-06-23 10:03:08.080690,None,True,User,,True,3,None,community,6579,acdc706,True,False,False,False,True
None,2014-06-23 10:05:16.050255,None,True,User,,True,0,None,community,6580,hasselfree,True,False,False,False,True
None,2014-06-23 10:07:16.590478,None,False,User,,True,1,None,community,6581,taram30,True,False,False,False,True
None,2014-06-23 10:10:44.578293,None,True,User,,True,1,None,bannerad,6582,miranda,True,False,False,False,True
None,2014-06-23 10:11:51.550963,None,True,User,,True,1,None,community,6583,jenkidm,True,False,False,False,True
None,2014-06-23 10:13:07.725520,None,False,User,,True,1,None,community,6584,Chai79,True,False,False,False,True
None,2014-06-23 10:15:30.833124,None,False,User,,True,1,None,bannerad,6585,zanyaxeman,True,False,False,False,True
None,2014-06-23 10:16:47.200850,None,False,User,,True,1,None,community,6586,hana28934,True,False,False,False,True
None,2014-06-23 10:17:49.131776,None,True,User,,True,2,None,community,6587,ibbubba19,True,False,False,False,True
None,2014-06-23 10:24:13.220298,None,False,User,,True,0,None,bannerad,6588,georgiagirl79,True,False,False,False,True
